λ,α,contrast
-2.7821841316524103,2.208546233798151,-2.5
-2.7821841316524103,2.211901306897285,-2.5
-2.7821841316524103,2.2161718763371856,-2.5
-2.7821841316524103,2.249220873378183,-2.5
-2.7821841316524103,2.289693038883258,-2.5
-2.7821841316524103,2.600817011990223,-2.5
-2.7821841316524103,2.756100450855932,-2.5
-2.7821841316524103,2.829347687030273,-2.5
-2.7821841316524103,2.8664772793238824,-2.5
-2.7821841316524103,2.9131682794909377,-2.5
-2.7821841316524103,2.9259319763181395,-2.5
-2.7821841316524103,2.927153971434592,-2.5
-2.7821841316524103,3.3408785678842454,-2.5
-2.7821841316524103,3.452001811416321,-2.5
-2.7821841316524103,5.358053449225419,-2.5
-2.779173865533444,-9.0,-2.5
-2.779173865533444,-5.0,-2.5
-2.779173865533444,-2.2192961936910107,-2.5
-2.779173865533444,-2.1796513116514387,-2.5
-2.779173865533444,-2.160256976771951,-2.5
-2.779173865533444,-2.069952838765663,-2.5
-2.779173865533444,-2.0560018180806434,-2.5
-2.779173865533444,-2.03704383738048,-2.5
-2.779173865533444,-1.9910253403128424,-2.5
-2.779173865533444,-1.986256805531375,-2.5
-2.779173865533444,-1.8672923692510173,-2.5
-2.779173865533444,-1.3910559487245866,-2.5
-2.779173865533444,-1.0725393259851472,-2.5
-2.779173865533444,-1.071809712592156,-2.5
-2.779173865533444,-1.0680789179981196,-2.5
-2.779173865533444,-1.0603146402042918,-2.5
-2.779173865533444,-1.059863140979819,-2.5
-2.779173865533444,-1.0,-2.5
-2.779173865533444,-0.6752052362800383,-2.5
-2.779173865533444,-0.67391620793875,-2.5
-2.779173865533444,-0.6700618237656419,-2.5
-2.779173865533444,-0.6622001748238739,-2.5
-2.779173865533444,-0.6069343450347153,-2.5
-2.779173865533444,-0.4978043736028217,-2.5
-2.779173865533444,-0.4813701997976011,-2.5
-2.779173865533444,-0.3160825679624703,-2.5
-2.779173865533444,-0.3040896315643114,-2.5
-2.779173865533444,-0.2668670250808835,-2.5
-2.779173865533444,-0.2454045272703257,-2.5
-2.779173865533444,-0.2325976934278578,-2.5
-2.779173865533444,-0.2069369006150446,-2.5
-2.779173865533444,-0.1655702140471361,-2.5
-2.779173865533444,-0.1022758171560629,-2.5
-2.779173865533444,-0.0286453086141699,-2.5
-2.779173865533444,0.0058793058460501,-2.5
-2.779173865533444,0.0493514339640349,-2.5
-2.779173865533444,0.0582766873338828,-2.5
-2.779173865533444,0.0670104480998496,-2.5
-2.779173865533444,0.0671767845967826,-2.5
-2.779173865533444,0.0673642063776041,-2.5
-2.779173865533444,0.0673650433110696,-2.5
-2.779173865533444,0.0769358574924718,-2.5
-2.779173865533444,0.1044522018739555,-2.5
-2.779173865533444,0.1268366423012291,-2.5
-2.779173865533444,0.1360839139226004,-2.5
-2.779173865533444,0.2946483980562812,-2.5
-2.779173865533444,0.3822643598997608,-2.5
-2.779173865533444,0.5577307553295952,-2.5
-2.779173865533444,0.5598455078375859,-2.5
-2.779173865533444,0.5917535230465023,-2.5
-2.779173865533444,0.6558600954385052,-2.5
-2.779173865533444,0.7219507467660022,-2.5
-2.779173865533444,0.8482668234626818,-2.5
-2.779173865533444,1.0013289993356305,-2.5
-2.779173865533444,1.0024642406860502,-2.5
-2.779173865533444,1.0852540233850545,-2.5
-2.779173865533444,1.0984793152304233,-2.5
-2.779173865533444,1.1746019134243677,-2.5
-2.779173865533444,1.2139634980519471,-2.5
-2.779173865533444,1.2457981422405895,-2.5
-2.779173865533444,1.2480911420659098,-2.5
-2.779173865533444,1.253176813160512,-2.5
-2.779173865533444,1.2557015413120234,-2.5
-2.779173865533444,1.2557852015453037,-2.5
-2.779173865533444,1.25731299724279,-2.5
-2.779173865533444,1.2621461481392429,-2.5
-2.779173865533444,1.2657828321998976,-2.5
-2.779173865533444,1.286979962067623,-2.5
-2.779173865533444,1.3135934877401512,-2.5
-2.779173865533444,1.3186875380690608,-2.5
-2.779173865533444,1.4171350192463614,-2.5
-2.779173865533444,1.7141633811009216,-2.5
-2.779173865533444,1.7519737887837077,-2.5
-2.779173865533444,1.7791247936833765,-2.5
-2.779173865533444,1.8087494762517704,-2.5
-2.779173865533444,1.8093015701145423,-2.5
-2.779173865533444,1.8952968531269023,-2.5
-2.779173865533444,1.9248598967903363,-2.5
-2.779173865533444,1.9638607086503213,-2.5
-2.779173865533444,1.9864581113869904,-2.5
-2.779173865533444,1.9939655276510075,-2.5
-2.779173865533444,2.001448578743444,-2.5
-2.779173865533444,2.0238300988185287,-2.5
-2.779173865533444,2.0314741950617865,-2.5
-2.779173865533444,2.03317079958552,-2.5
-2.779173865533444,2.033674188222026,-2.5
-2.779173865533444,2.035175180565645,-2.5
-2.779173865533444,2.044595476128458,-2.5
-2.779173865533444,2.0815588600363544,-2.5
-2.779173865533444,2.095279591908411,-2.5
-2.779173865533444,2.14486466803002,-2.5
-2.779173865533444,2.1595366056529857,-2.5
-2.779173865533444,2.160654202169629,-2.5
-2.779173865533444,2.1844237418401966,-2.5
-2.779173865533444,2.196998563797713,-2.5
-2.779173865533444,2.203905421879373,-2.5
-2.779173865533444,2.2051886315189084,-2.5
-2.779173865533444,2.2062447916355694,-2.5
-2.779173865533444,2.206760377731067,-2.5
-2.779173865533444,2.208546233798151,-2.5
-2.779173865533444,2.211901306897285,-2.5
-2.779173865533444,2.2161718763371856,-2.5
-2.779173865533444,2.249220873378183,-2.5
-2.779173865533444,2.289693038883258,-2.5
-2.779173865533444,2.600817011990223,-2.5
-2.779173865533444,2.756100450855932,-2.5
-2.779173865533444,2.829347687030273,-2.5
-2.779173865533444,2.8664772793238824,-2.5
-2.779173865533444,2.9131682794909377,-2.5
-2.779173865533444,2.9259319763181395,-2.5
-2.779173865533444,2.927153971434592,-2.5
-2.779173865533444,3.3408785678842454,-2.5
-2.779173865533444,3.452001811416321,-2.5
-2.779173865533444,5.358053449225419,-2.5
-2.74715420944795,-9.0,-2.5
-2.74715420944795,-5.0,-2.5
-2.74715420944795,-2.2192961936910107,-2.5
-2.74715420944795,-2.1796513116514387,-2.5
-2.74715420944795,-2.160256976771951,-2.5
-2.74715420944795,-2.069952838765663,-2.5
-2.74715420944795,-2.0560018180806434,-2.5
-2.74715420944795,-2.03704383738048,-2.5
-2.74715420944795,-1.9910253403128424,-2.5
-2.74715420944795,-1.986256805531375,-2.5
-2.74715420944795,-1.8672923692510173,-2.5
-2.74715420944795,-1.3910559487245866,-2.5
-2.74715420944795,-1.0725393259851472,-2.5
-2.74715420944795,-1.071809712592156,-2.5
-2.74715420944795,-1.0680789179981196,-2.5
-2.74715420944795,-1.0603146402042918,-2.5
-2.74715420944795,-1.059863140979819,-2.5
-2.74715420944795,-1.0,-2.5
-2.74715420944795,-0.6752052362800383,-2.5
-2.74715420944795,-0.67391620793875,-2.5
-2.74715420944795,-0.6700618237656419,-2.5
-2.74715420944795,-0.6622001748238739,-2.5
-2.74715420944795,-0.6069343450347153,-2.5
-2.74715420944795,-0.4978043736028217,-2.5
-2.74715420944795,-0.4813701997976011,-2.5
-2.74715420944795,-0.3160825679624703,-2.5
-2.74715420944795,-0.3040896315643114,-2.5
-2.74715420944795,-0.2668670250808835,-2.5
-2.74715420944795,-0.2454045272703257,-2.5
-2.74715420944795,-0.2325976934278578,-2.5
-2.74715420944795,-0.2069369006150446,-2.5
-2.74715420944795,-0.1655702140471361,-2.5
-2.74715420944795,-0.1022758171560629,-2.5
-2.74715420944795,-0.0286453086141699,-2.5
-2.74715420944795,0.0058793058460501,-2.5
-2.74715420944795,0.0493514339640349,-2.5
-2.74715420944795,0.0582766873338828,-2.5
-2.74715420944795,0.0670104480998496,-2.5
-2.74715420944795,0.0671767845967826,-2.5
-2.74715420944795,0.0673642063776041,-2.5
-2.74715420944795,0.0673650433110696,-2.5
-2.74715420944795,0.0769358574924718,-2.5
-2.74715420944795,0.1044522018739555,-2.5
-2.74715420944795,0.1268366423012291,-2.5
-2.74715420944795,0.1360839139226004,-2.5
-2.74715420944795,0.2946483980562812,-2.5
-2.74715420944795,0.3822643598997608,-2.5
-2.74715420944795,0.5577307553295952,-2.5
-2.74715420944795,0.5598455078375859,-2.5
-2.74715420944795,0.5917535230465023,-2.5
-2.74715420944795,0.6558600954385052,-2.5
-2.74715420944795,0.7219507467660022,-2.5
-2.74715420944795,0.8482668234626818,-2.5
-2.74715420944795,1.0013289993356305,-2.5
-2.74715420944795,1.0024642406860502,-2.5
-2.74715420944795,1.0852540233850545,-2.5
-2.74715420944795,1.0984793152304233,-2.5
-2.74715420944795,1.1746019134243677,-2.5
-2.74715420944795,1.2139634980519471,-2.5
-2.74715420944795,1.2457981422405895,-2.5
-2.74715420944795,1.2480911420659098,-2.5
-2.74715420944795,1.253176813160512,-2.5
-2.74715420944795,1.2557015413120234,-2.5
-2.74715420944795,1.2557852015453037,-2.5
-2.74715420944795,1.25731299724279,-2.5
-2.74715420944795,1.2621461481392429,-2.5
-2.74715420944795,1.2657828321998976,-2.5
-2.74715420944795,1.286979962067623,-2.5
-2.74715420944795,1.3135934877401512,-2.5
-2.74715420944795,1.3186875380690608,-2.5
-2.74715420944795,1.4171350192463614,-2.5
-2.74715420944795,1.7141633811009216,-2.5
-2.74715420944795,1.7519737887837077,-2.5
-2.74715420944795,1.7791247936833765,-2.5
-2.74715420944795,1.8087494762517704,-2.5
-2.74715420944795,1.8093015701145423,-2.5
-2.74715420944795,1.8952968531269023,-2.5
-2.74715420944795,1.9248598967903363,-2.5
-2.74715420944795,1.9638607086503213,-2.5
-2.74715420944795,1.9864581113869904,-2.5
-2.74715420944795,1.9939655276510075,-2.5
-2.74715420944795,2.001448578743444,-2.5
-2.74715420944795,2.0238300988185287,-2.5
-2.74715420944795,2.0314741950617865,-2.5
-2.74715420944795,2.03317079958552,-2.5
-2.74715420944795,2.033674188222026,-2.5
-2.74715420944795,2.035175180565645,-2.5
-2.74715420944795,2.044595476128458,-2.5
-2.74715420944795,2.0815588600363544,-2.5
-2.74715420944795,2.095279591908411,-2.5
-2.74715420944795,2.14486466803002,-2.5
-2.74715420944795,2.1595366056529857,-2.5
-2.74715420944795,2.160654202169629,-2.5
-2.74715420944795,2.1844237418401966,-2.5
-2.74715420944795,2.196998563797713,-2.5
-2.74715420944795,2.203905421879373,-2.5
-2.74715420944795,2.2051886315189084,-2.5
-2.74715420944795,2.2062447916355694,-2.5
-2.74715420944795,2.206760377731067,-2.5
-2.74715420944795,2.208546233798151,-2.5
-2.74715420944795,2.211901306897285,-2.5
-2.74715420944795,2.2161718763371856,-2.5
-2.74715420944795,2.249220873378183,-2.5
-2.74715420944795,2.289693038883258,-2.5
-2.74715420944795,2.600817011990223,-2.5
-2.74715420944795,2.756100450855932,-2.5
-2.74715420944795,2.829347687030273,-2.5
-2.74715420944795,2.8664772793238824,-2.5
-2.74715420944795,2.9131682794909377,-2.5
-2.74715420944795,2.9259319763181395,-2.5
-2.74715420944795,2.927153971434592,-2.5
-2.74715420944795,3.3408785678842454,-2.5
-2.74715420944795,3.452001811416321,-2.5
-2.74715420944795,5.358053449225419,-2.5
-2.728944811286799,-9.0,-2.5
-2.728944811286799,-5.0,-2.5
-2.728944811286799,-2.2192961936910107,-2.5
-2.728944811286799,-2.1796513116514387,-2.5
-2.728944811286799,-2.160256976771951,-2.5
-2.728944811286799,-2.069952838765663,-2.5
-2.728944811286799,-2.0560018180806434,-2.5
-2.728944811286799,-2.03704383738048,-2.5
-2.728944811286799,-1.9910253403128424,-2.5
-2.728944811286799,-1.986256805531375,-2.5
-2.728944811286799,-1.8672923692510173,-2.5
-2.728944811286799,-1.3910559487245866,-2.5
-2.728944811286799,-1.0725393259851472,-2.5
-2.728944811286799,-1.071809712592156,-2.5
-2.728944811286799,-1.0680789179981196,-2.5
-2.728944811286799,-1.0603146402042918,-2.5
-2.728944811286799,-1.059863140979819,-2.5
-2.728944811286799,-1.0,-2.5
-2.728944811286799,-0.6752052362800383,-2.5
-2.728944811286799,-0.67391620793875,-2.5
-2.728944811286799,-0.6700618237656419,-2.5
-2.728944811286799,-0.6622001748238739,-2.5
-2.728944811286799,-0.6069343450347153,-2.5
-2.728944811286799,-0.4978043736028217,-2.5
-2.728944811286799,-0.4813701997976011,-2.5
-2.728944811286799,-0.3160825679624703,-2.5
-2.728944811286799,-0.3040896315643114,-2.5
-2.728944811286799,-0.2668670250808835,-2.5
-2.728944811286799,-0.2454045272703257,-2.5
-2.728944811286799,-0.2325976934278578,-2.5
-2.728944811286799,-0.2069369006150446,-2.5
-2.728944811286799,-0.1655702140471361,-2.5
-2.728944811286799,-0.1022758171560629,-2.5
-2.728944811286799,-0.0286453086141699,-2.5
-2.728944811286799,0.0058793058460501,-2.5
-2.728944811286799,0.0493514339640349,-2.5
-2.728944811286799,0.0582766873338828,-2.5
-2.728944811286799,0.0670104480998496,-2.5
-2.728944811286799,0.0671767845967826,-2.5
-2.728944811286799,0.0673642063776041,-2.5
-2.728944811286799,0.0673650433110696,-2.5
-2.728944811286799,0.0769358574924718,-2.5
-2.728944811286799,0.1044522018739555,-2.5
-2.728944811286799,0.1268366423012291,-2.5
-2.728944811286799,0.1360839139226004,-2.5
-2.728944811286799,0.2946483980562812,-2.5
-2.728944811286799,0.3822643598997608,-2.5
-2.728944811286799,0.5577307553295952,-2.5
-2.728944811286799,0.5598455078375859,-2.5
-2.728944811286799,0.5917535230465023,-2.5
-2.728944811286799,0.6558600954385052,-2.5
-2.728944811286799,0.7219507467660022,-2.5
-2.728944811286799,0.8482668234626818,-2.5
-2.728944811286799,1.0013289993356305,-2.5
-2.728944811286799,1.0024642406860502,-2.5
-2.728944811286799,1.0852540233850545,-2.5
-2.728944811286799,1.0984793152304233,-2.5
-2.728944811286799,1.1746019134243677,-2.5
-2.728944811286799,1.2139634980519471,-2.5
-2.728944811286799,1.2457981422405895,-2.5
-2.728944811286799,1.2480911420659098,-2.5
-2.728944811286799,1.253176813160512,-2.5
-2.728944811286799,1.2557015413120234,-2.5
-2.728944811286799,1.2557852015453037,-2.5
-2.728944811286799,1.25731299724279,-2.5
-2.728944811286799,1.2621461481392429,-2.5
-2.728944811286799,1.2657828321998976,-2.5
-2.728944811286799,1.286979962067623,-2.5
-2.728944811286799,1.3135934877401512,-2.5
-2.728944811286799,1.3186875380690608,-2.5
-2.728944811286799,1.4171350192463614,-2.5
-2.728944811286799,1.7141633811009216,-2.5
-2.728944811286799,1.7519737887837077,-2.5
-2.728944811286799,1.7791247936833765,-2.5
-2.728944811286799,1.8087494762517704,-2.5
-2.728944811286799,1.8093015701145423,-2.5
-2.728944811286799,1.8952968531269023,-2.5
-2.728944811286799,1.9248598967903363,-2.5
-2.728944811286799,1.9638607086503213,-2.5
-2.728944811286799,1.9864581113869904,-2.5
-2.728944811286799,1.9939655276510075,-2.5
-2.728944811286799,2.001448578743444,-2.5
-2.728944811286799,2.0238300988185287,-2.5
-2.728944811286799,2.0314741950617865,-2.5
-2.728944811286799,2.03317079958552,-2.5
-2.728944811286799,2.033674188222026,-2.5
-2.728944811286799,2.035175180565645,-2.5
-2.728944811286799,2.044595476128458,-2.5
-2.728944811286799,2.0815588600363544,-2.5
-2.728944811286799,2.095279591908411,-2.5
-2.728944811286799,2.14486466803002,-2.5
-2.728944811286799,2.1595366056529857,-2.5
-2.728944811286799,2.160654202169629,-2.5
-2.728944811286799,2.1844237418401966,-2.5
-2.728944811286799,2.196998563797713,-2.5
-2.728944811286799,2.203905421879373,-2.5
-2.728944811286799,2.2051886315189084,-2.5
-2.728944811286799,2.2062447916355694,-2.5
-2.728944811286799,2.206760377731067,-2.5
-2.728944811286799,2.208546233798151,-2.5
-2.728944811286799,2.211901306897285,-2.5
-2.728944811286799,2.2161718763371856,-2.5
-2.728944811286799,2.249220873378183,-2.5
-2.728944811286799,2.289693038883258,-2.5
-2.728944811286799,2.600817011990223,-2.5
-2.728944811286799,2.756100450855932,-2.5
-2.728944811286799,2.829347687030273,-2.5
-2.728944811286799,2.8664772793238824,-2.5
-2.728944811286799,2.9131682794909377,-2.5
-2.728944811286799,2.9259319763181395,-2.5
-2.728944811286799,2.927153971434592,-2.5
-2.728944811286799,3.3408785678842454,-2.5
-2.728944811286799,3.452001811416321,-2.5
-2.728944811286799,5.358053449225419,-2.5
-2.7234731676672883,-9.0,-2.5
-2.7234731676672883,-5.0,-2.5
-2.7234731676672883,-2.2192961936910107,-2.5
-2.7234731676672883,-2.1796513116514387,-2.5
-2.7234731676672883,-2.160256976771951,-2.5
-2.7234731676672883,-2.069952838765663,-2.5
-2.7234731676672883,-2.0560018180806434,-2.5
-2.7234731676672883,-2.03704383738048,-2.5
-2.7234731676672883,-1.9910253403128424,-2.5
-2.7234731676672883,-1.986256805531375,-2.5
-2.7234731676672883,-1.8672923692510173,-2.5
-2.7234731676672883,-1.3910559487245866,-2.5
-2.7234731676672883,-1.0725393259851472,-2.5
-2.7234731676672883,-1.071809712592156,-2.5
-2.7234731676672883,-1.0680789179981196,-2.5
-2.7234731676672883,-1.0603146402042918,-2.5
-2.7234731676672883,-1.059863140979819,-2.5
-2.7234731676672883,-1.0,-2.5
-2.7234731676672883,-0.6752052362800383,-2.5
-2.7234731676672883,-0.67391620793875,-2.5
-2.7234731676672883,-0.6700618237656419,-2.5
-2.7234731676672883,-0.6622001748238739,-2.5
-2.7234731676672883,-0.6069343450347153,-2.5
-2.7234731676672883,-0.4978043736028217,-2.5
-2.7234731676672883,-0.4813701997976011,-2.5
-2.7234731676672883,-0.3160825679624703,-2.5
-2.7234731676672883,-0.3040896315643114,-2.5
-2.7234731676672883,-0.2668670250808835,-2.5
-2.7234731676672883,-0.2454045272703257,-2.5
-2.7234731676672883,-0.2325976934278578,-2.5
-2.7234731676672883,-0.2069369006150446,-2.5
-2.7234731676672883,-0.1655702140471361,-2.5
-2.7234731676672883,-0.1022758171560629,-2.5
-2.7234731676672883,-0.0286453086141699,-2.5
-2.7234731676672883,0.0058793058460501,-2.5
-2.7234731676672883,0.0493514339640349,-2.5
-2.7234731676672883,0.0582766873338828,-2.5
-2.7234731676672883,0.0670104480998496,-2.5
-2.7234731676672883,0.0671767845967826,-2.5
-2.7234731676672883,0.0673642063776041,-2.5
-2.7234731676672883,0.0673650433110696,-2.5
-2.7234731676672883,0.0769358574924718,-2.5
-2.7234731676672883,0.1044522018739555,-2.5
-2.7234731676672883,0.1268366423012291,-2.5
-2.7234731676672883,0.1360839139226004,-2.5
-2.7234731676672883,0.2946483980562812,-2.5
-2.7234731676672883,0.3822643598997608,-2.5
-2.7234731676672883,0.5577307553295952,-2.5
-2.7234731676672883,0.5598455078375859,-2.5
-2.7234731676672883,0.5917535230465023,-2.5
-2.7234731676672883,0.6558600954385052,-2.5
-2.7234731676672883,0.7219507467660022,-2.5
-2.7234731676672883,0.8482668234626818,-2.5
-2.7234731676672883,1.0013289993356305,-2.5
-2.7234731676672883,1.0024642406860502,-2.5
-2.7234731676672883,1.0852540233850545,-2.5
-2.7234731676672883,1.0984793152304233,-2.5
-2.7234731676672883,1.1746019134243677,-2.5
-2.7234731676672883,1.2139634980519471,-2.5
-2.7234731676672883,1.2457981422405895,-2.5
-2.7234731676672883,1.2480911420659098,-2.5
-2.7234731676672883,1.253176813160512,-2.5
-2.7234731676672883,1.2557015413120234,-2.5
-2.7234731676672883,1.2557852015453037,-2.5
-2.7234731676672883,1.25731299724279,-2.5
-2.7234731676672883,1.2621461481392429,-2.5
-2.7234731676672883,1.2657828321998976,-2.5
-2.7234731676672883,1.286979962067623,-2.5
-2.7234731676672883,1.3135934877401512,-2.5
-2.7234731676672883,1.3186875380690608,-2.5
-2.7234731676672883,1.4171350192463614,-2.5
-2.7234731676672883,1.7141633811009216,-2.5
-2.7234731676672883,1.7519737887837077,-2.5
-2.7234731676672883,1.7791247936833765,-2.5
-2.7234731676672883,1.8087494762517704,-2.5
-2.7234731676672883,1.8093015701145423,-2.5
-2.7234731676672883,1.8952968531269023,-2.5
-2.7234731676672883,1.9248598967903363,-2.5
-2.7234731676672883,1.9638607086503213,-2.5
-2.7234731676672883,1.9864581113869904,-2.5
-2.7234731676672883,1.9939655276510075,-2.5
-2.7234731676672883,2.001448578743444,-2.5
-2.7234731676672883,2.0238300988185287,-2.5
-2.7234731676672883,2.0314741950617865,-2.5
-2.7234731676672883,2.03317079958552,-2.5
-2.7234731676672883,2.033674188222026,-2.5
-2.7234731676672883,2.035175180565645,-2.5
-2.7234731676672883,2.044595476128458,-2.5
-2.7234731676672883,2.0815588600363544,-2.5
-2.7234731676672883,2.095279591908411,-2.5
-2.7234731676672883,2.14486466803002,-2.5
-2.7234731676672883,2.1595366056529857,-2.5
-2.7234731676672883,2.160654202169629,-2.5
-2.7234731676672883,2.1844237418401966,-2.5
-2.7234731676672883,2.196998563797713,-2.5
-2.7234731676672883,2.203905421879373,-2.5
-2.7234731676672883,2.2051886315189084,-2.5
-2.7234731676672883,2.2062447916355694,-2.5
-2.7234731676672883,2.206760377731067,-2.5
-2.7234731676672883,2.208546233798151,-2.5
-2.7234731676672883,2.211901306897285,-2.5
-2.7234731676672883,2.2161718763371856,-2.5
-2.7234731676672883,2.249220873378183,-2.5
-2.7234731676672883,2.289693038883258,-2.5
-2.7234731676672883,2.600817011990223,-2.5
-2.7234731676672883,2.756100450855932,-2.5
-2.7234731676672883,2.829347687030273,-2.5
-2.7234731676672883,2.8664772793238824,-2.5
-2.7234731676672883,2.9131682794909377,-2.5
-2.7234731676672883,2.9259319763181395,-2.5
-2.7234731676672883,2.927153971434592,-2.5
-2.7234731676672883,3.3408785678842454,-2.5
-2.7234731676672883,3.452001811416321,-2.5
-2.7234731676672883,5.358053449225419,-2.5
-2.718718717319815,-9.0,-2.5
-2.718718717319815,-5.0,-2.5
-2.718718717319815,-2.2192961936910107,-2.5
-2.718718717319815,-2.1796513116514387,-2.5
-2.718718717319815,-2.160256976771951,-2.5
-2.718718717319815,-2.069952838765663,-2.5
-2.718718717319815,-2.0560018180806434,-2.5
-2.718718717319815,-2.03704383738048,-2.5
-2.718718717319815,-1.9910253403128424,-2.5
-2.718718717319815,-1.986256805531375,-2.5
-2.718718717319815,-1.8672923692510173,-2.5
-2.718718717319815,-1.3910559487245866,-2.5
-2.718718717319815,-1.0725393259851472,-2.5
-2.718718717319815,-1.071809712592156,-2.5
-2.718718717319815,-1.0680789179981196,-2.5
-2.718718717319815,-1.0603146402042918,-2.5
-2.718718717319815,-1.059863140979819,-2.5
-2.718718717319815,-1.0,-2.5
-2.718718717319815,-0.6752052362800383,-2.5
-2.718718717319815,-0.67391620793875,-2.5
-2.718718717319815,-0.6700618237656419,-2.5
-2.718718717319815,-0.6622001748238739,-2.5
-2.718718717319815,-0.6069343450347153,-2.5
-2.718718717319815,-0.4978043736028217,-2.5
-2.718718717319815,-0.4813701997976011,-2.5
-2.718718717319815,-0.3160825679624703,-2.5
-2.718718717319815,-0.3040896315643114,-2.5
-2.718718717319815,-0.2668670250808835,-2.5
-2.718718717319815,-0.2454045272703257,-2.5
-2.718718717319815,-0.2325976934278578,-2.5
-2.718718717319815,-0.2069369006150446,-2.5
-2.718718717319815,-0.1655702140471361,-2.5
-2.718718717319815,-0.1022758171560629,-2.5
-2.718718717319815,-0.0286453086141699,-2.5
-2.718718717319815,0.0058793058460501,-2.5
-2.718718717319815,0.0493514339640349,-2.5
-2.718718717319815,0.0582766873338828,-2.5
-2.718718717319815,0.0670104480998496,-2.5
-2.718718717319815,0.0671767845967826,-2.5
-2.718718717319815,0.0673642063776041,-2.5
-2.718718717319815,0.0673650433110696,-2.5
-2.718718717319815,0.0769358574924718,-2.5
-2.718718717319815,0.1044522018739555,-2.5
-2.718718717319815,0.1268366423012291,-2.5
-2.718718717319815,0.1360839139226004,-2.5
-2.718718717319815,0.2946483980562812,-2.5
-2.718718717319815,0.3822643598997608,-2.5
-2.718718717319815,0.5577307553295952,-2.5
-2.718718717319815,0.5598455078375859,-2.5
-2.718718717319815,0.5917535230465023,-2.5
-2.718718717319815,0.6558600954385052,-2.5
-2.718718717319815,0.7219507467660022,-2.5
-2.718718717319815,0.8482668234626818,-2.5
-2.718718717319815,1.0013289993356305,-2.5
-2.718718717319815,1.0024642406860502,-2.5
-2.718718717319815,1.0852540233850545,-2.5
-2.718718717319815,1.0984793152304233,-2.5
-2.718718717319815,1.1746019134243677,-2.5
-2.718718717319815,1.2139634980519471,-2.5
-2.718718717319815,1.2457981422405895,-2.5
-2.718718717319815,1.2480911420659098,-2.5
-2.718718717319815,1.253176813160512,-2.5
-2.718718717319815,1.2557015413120234,-2.5
-2.718718717319815,1.2557852015453037,-2.5
-2.718718717319815,1.25731299724279,-2.5
-2.718718717319815,1.2621461481392429,-2.5
-2.718718717319815,1.2657828321998976,-2.5
-2.718718717319815,1.286979962067623,-2.5
-2.718718717319815,1.3135934877401512,-2.5
-2.718718717319815,1.3186875380690608,-2.5
-2.718718717319815,1.4171350192463614,-2.5
-2.718718717319815,1.7141633811009216,-2.5
-2.718718717319815,1.7519737887837077,-2.5
-2.718718717319815,1.7791247936833765,-2.5
-2.718718717319815,1.8087494762517704,-2.5
-2.718718717319815,1.8093015701145423,-2.5
-2.718718717319815,1.8952968531269023,-2.5
-2.718718717319815,1.9248598967903363,-2.5
-2.718718717319815,1.9638607086503213,-2.5
-2.718718717319815,1.9864581113869904,-2.5
-2.718718717319815,1.9939655276510075,-2.5
-2.718718717319815,2.001448578743444,-2.5
-2.718718717319815,2.0238300988185287,-2.5
-2.718718717319815,2.0314741950617865,-2.5
-2.718718717319815,2.03317079958552,-2.5
-2.718718717319815,2.033674188222026,-2.5
-2.718718717319815,2.035175180565645,-2.5
-2.718718717319815,2.044595476128458,-2.5
-2.718718717319815,2.0815588600363544,-2.5
-2.718718717319815,2.095279591908411,-2.5
-2.718718717319815,2.14486466803002,-2.5
-2.718718717319815,2.1595366056529857,-2.5
-2.718718717319815,2.160654202169629,-2.5
-2.718718717319815,2.1844237418401966,-2.5
-2.718718717319815,2.196998563797713,-2.5
-2.718718717319815,2.203905421879373,-2.5
-2.718718717319815,2.2051886315189084,-2.5
-2.718718717319815,2.2062447916355694,-2.5
-2.718718717319815,2.206760377731067,-2.5
-2.718718717319815,2.208546233798151,-2.5
-2.718718717319815,2.211901306897285,-2.5
-2.718718717319815,2.2161718763371856,-2.5
-2.718718717319815,2.249220873378183,-2.5
-2.718718717319815,2.289693038883258,-2.5
-2.718718717319815,2.600817011990223,-2.5
-2.718718717319815,2.756100450855932,-2.5
-2.718718717319815,2.829347687030273,-2.5
-2.718718717319815,2.8664772793238824,-2.5
-2.718718717319815,2.9131682794909377,-2.5
-2.718718717319815,2.9259319763181395,-2.5
-2.718718717319815,2.927153971434592,-2.5
-2.718718717319815,3.3408785678842454,-2.5
-2.718718717319815,3.452001811416321,-2.5
-2.718718717319815,5.358053449225419,-2.5
-2.706999890794701,-9.0,-2.5
-2.706999890794701,-5.0,-2.5
-2.706999890794701,-2.2192961936910107,-2.5
-2.706999890794701,-2.1796513116514387,-2.5
-2.706999890794701,-2.160256976771951,-2.5
-2.706999890794701,-2.069952838765663,-2.5
-2.706999890794701,-2.0560018180806434,-2.5
-2.706999890794701,-2.03704383738048,-2.5
-2.706999890794701,-1.9910253403128424,-2.5
-2.706999890794701,-1.986256805531375,-2.5
-2.706999890794701,-1.8672923692510173,-2.5
-2.706999890794701,-1.3910559487245866,-2.5
-2.706999890794701,-1.0725393259851472,-2.5
-2.706999890794701,-1.071809712592156,-2.5
-2.706999890794701,-1.0680789179981196,-2.5
-2.706999890794701,-1.0603146402042918,-2.5
-2.706999890794701,-1.059863140979819,-2.5
-2.706999890794701,-1.0,-2.5
-2.706999890794701,-0.6752052362800383,-2.5
-2.706999890794701,-0.67391620793875,-2.5
